CRL-3210	Eph4 1424.2	Mus musculus	Epithelial	Breast Cancer	Breast; Derived From Metastatic Site: Lung
CRL-4000	hTERT RPE-1	Homo sapiens	Epithelial Cells Immortalized With Htert	Normal	Retina, Eye; Pigmented Epithelium
CRL-4001	BJ-5ta	Homo sapiens	Fibroblast	Normal	Foreskin
CRL-4003	T HESCs	Homo sapiens	Fibroblast	Non-Malignant Myomas	Uterus; Endometrium
CRL-4004	UMB1949	Homo sapiens	Melanocyte	Tuberous Sclerosis	Kidney; Angiomyolipoma
CRL-4005	TelCOFS02MA	Homo sapiens	Fibroblast	Cofs (Cerebro-Oculo-Facio-Skeletal Syndrome)	Skin
CRL-4008	SV7tert PDGF tumor-1	Homo sapiens	Epithelial Cells Immortalized With Htert And Sv40 Large T Antigen Expression	Tuberous Sclerosis	Kidney; Angiomyolipoma
CRL-4010	hTERT-HME1 [ME16C]	Homo sapiens	Adult	Normal	Breast; Mammary Gland; Epithelium
CRL-4011	NuLi-1	Homo sapiens	Epithelial	Normal	Lung; Epithelium, Bronchus
CRL-4013	CuFi-1	Homo sapiens	Epithelial	Cystic Fibrosis	Lung; Epithelium, Bronchus
CRL-4015	CuFi-4	Homo sapiens	Epithelial	Cystic Fibrosis	Lung; Bronchus
CRL-4016	CuFi-5	Homo sapiens	Epithelial	Cystic Fibrosis	Lung; Bronchus
CRL-4017	CuFi-6	Homo sapiens	Epithelial	Cystic Fibrosis	Lung; Bronchus
CRL-4023	hTERT-HPNE	Homo sapiens	Intermediary Cells Formed During Acinar-To-Ductal Metaplasia	Normal	Pancreas, Duct
CRL-4025	TIME	Homo sapiens	Endothelial	Normal	Foreskin; Dermal Microvascular Endothelium
CRL-4027	CP-A (KR-42421)	Homo sapiens	Epithelial Cells Immortalized With Htert	Non-Dysplastic Metaplasia	Esophagus; Epithelium
CRL-4028	CP-B (CP-52731)	Homo sapiens	Epithelial Cells Immortalized With Htert	High-Grade Dysplasia, Barrett's Esophagus	Esophagus; Epithelium
CRL-4029	CP-C (CP-94251)	Homo sapiens	Epithelial Cells Immortalized With Htert	Cancer, Barrett's Esophagus	Esophagus; Epithelium
CRL-4030	CP-D (CP-18821)	Homo sapiens	High-Grade Dysplasia	Cancer, Barrett's Esophagus	Esophagus; Epithelium
CRL-4031	RPTEC/TERT1	Homo sapiens	Epithelial Cells Immortalized With Htert		Renal Cortex; Proximal Tubules, Epithelium
CRL-4036	hTERT-HPNE E6/E7	Homo sapiens			Pancrease, Duct
CRL-4037	hTERT-HPNE E6/E7/st	Homo sapiens			Pancrease, Duct
CRL-4038	hTERT-HPNE E6/E7/K-RasG12D	Homo sapiens			Pancrease, Duct
CRL-4039	hTERT-HPNE E6/E7/K-RasG12D/st	Homo sapiens			Pancrease, Duct
CRL-4045	TIME-GFP	Homo sapiens	Microvascular Endothelial Cell	Normal	Foreskin
CRL-4048	Ker-CT	Homo sapiens	Keratinocyte	Normal	Foreskin
CRL-4049	NFκB-TIME	Homo sapiens	Endothelial	Normal	Foreskin
CRL-2703	CCD-1137Sk	Homo sapiens	Fibroblast		
CRL-2704	C13589	Homo sapiens	B Lymphoblast		
CRL-2706	THLE-2	Homo sapiens	Epithelial Cells Transformed With Sv40 Large T Antigen		Liver/Left Lobe
CRL-2707	CCD-1138Sk	Homo sapiens	Fibroblast		
CRL-2708	CCD-1139Sk	Homo sapiens	Fibroblast		
CRL-2709	mh [mocha]	Mus musculus	Fibroblast		
CRL-9300	20H11	Homo sapiens	B Lymphocyte; Epstein-Barr Virus (Ebv) Transforme		
CRL-4050	HSAEC1-KT	Homo sapiens	Epithelial	Normal	Lung, Small Airway
CRL-4051	HBEC3-KT	Homo sapiens	Epithelial	Normal	Lung, Bronchial
CRL-4052	TeloHAEC	Homo sapiens	Endothelial	Normal	Aorta
CRL-4054	TeloHAEC-GFP	Homo sapiens	Endothelial	Normal	Aorta
CRL-2710	c12 (B15ECiii2)	Mus musculus	Epithelial	Hepatoma	
CRL-2711	c37 (B7IFi1)	Mus musculus	Epithelial	Hepatoma	
CRL-2712	vT{2}	Mus musculus	Epithelial	Hepatoma	
CRL-2713	MDA-kb2	Homo sapiens	Epithelial		Mammary Gland /Breast
CRL-2714	CCD-1140Sk	Homo sapiens	Fibroblast		
CRL-2716	c1 (B6NLxv1c2)	Mus musculus		Hepatoma	
CRL-2717	c4 (B13NBii1)	Mus musculus	Epithelial	Hepatoma	
CRL-2724	Kasumi-1	Homo sapiens	Myeloblast	Acute Myeloblastic Leukemia	Peripheral Blood
CRL-2725	Kasumi-3	Homo sapiens	Lymphoblast	Acute Myeloblastic Leukemia	Peripheral Blood
CRL-2726	Kasumi-4	Homo sapiens		Chronic Myeloblastic Leukemia (Cml)	Peripheral Blood
CCL-1	NCTC clone 929 [L cell, L-929, derivative of Strain L]	Mus musculus	Fibroblast		Subcutaneous Connective Tissue; Areolar And Adipose
CCL-2	HeLa	Homo sapiens	Epithelial	Adenocarcinoma	Cervix
CCL-6	intestine 407	Homo sapiens	Epithelial		Hela Contaminant
CCL-8	CCRF S-180 II	Mus musculus		Sarcoma	
CRL-11609	RWPE-1	Homo sapiens	Epithelial	Normal	Prostate
CRL-11610	RWPE-2	Homo sapiens	Epithelial	Normal	Prostate
CRL-11611	PWR-1E	Homo sapiens	Epithelial		Prostate
CRL-2740	BDCM	Homo sapiens	B Lymphoblast	Acute Myelogenous Leukemia (Aml)	Peripheral Blood
CRL-2741	HBE135-E6E7	Homo sapiens	Epithelial Hpv-16 E6/E7 Transformed	Lung Cancer	Lung/Bronchus
CRL-2745	PYS-2	Mus musculus	Epithelial		
CRL-2749	OP9	Mus musculus	Embryonic Stem Cells, Macrophage		Bone Marrow/Stroma
CRL-1500	ZR-75-1	Homo sapiens	Epithelial	Ductal Carcinoma	Mammary Gland:Breast/Duct; Derived From Metastatic Site: Ascites
CRL-1501	CCD-39Sk	Homo sapiens	Fibroblast		
CRL-1502	WS1	Homo sapiens	Fibroblast	Normal	Skin
CRL-1503	STO	Mus musculus	Fibroblast		Embryo
CRL-1504	ZR-75-30	Homo sapiens	Epithelial	Ductal Carcinoma	Mammary Gland/Breast; Derived From Metastatic Site: Ascites
CRL-1509	CCD-43Sk	Homo sapiens	Fibroblast		
CRL-2751	23 ScCr [10ScNCr/23]	Mus musculus	Macrophage	Fiv	Bone Marrow
CRL-2752	3T3 MEFs WT	Mus musculus	Fibroblast		Embryo
CRL-2753	3T3 MEFs KO	Mus musculus	Fibroblast		Embryo
CRL-2755	EMT6	Mus musculus	Epithelial	Mammary Carcinoma	Breast
CRL-1513	CCD-42Sk	Homo sapiens	Fibroblast		
CRL-11632	ES-D3 [D3]	Mus musculus	Embryonic		
CRL-2766	SW10	Mus musculus	Neuronal Schwann Cell;  Immortalized With Sv40 Large T Antigen		
CRL-8119	1A2	Homo sapiens	Lymphoblast	Lymphoma	
CRL-2770	L10BIOBR-GFP	Mus musculus	Melanocyte		
CRL-2771	L10BIOBR-MAPKK	Mus musculus	Melanocyte		
CRL-2775	Kasumi-6	Homo sapiens	Myeloblast	Acute Myeloid Leukemia, Subtype M2	Peripheral Blood
CRL-1532	182-PF SK	Homo sapiens		Hereditary Adenomatosis	
CRL-1533	166-ME SK	Homo sapiens		Hereditary Adenomatosis (Gardner's Variant)	
CRL-1535	SCC-PSA1	Mus musculus	Fibroblast	Pluripotent Teratocarcinoma	
CRL-1539	CCD-33Co	Homo sapiens		Normal	Colon
CRL-11654	90.74	Homo sapiens	Transformed With Adenovirus 5 Dna		
CRL-2780	ATRFLOX [Mutatect]	Homo sapiens	Epithelial	Colorectal Carcinoma	Colon
CRL-1541	CCD-112CoN	Homo sapiens		Normal	Colon
CRL-1543	HOS	Homo sapiens		Osteosarcoma	Bone
CRL-1544	KHOS/NP (R-970-5)	Homo sapiens		Osteosarcoma	Bone
CRL-1545	KHOS-240S	Homo sapiens		Osteosarcoma	Bone
CRL-1546	KHOS-312H	Homo sapiens		Osteosarcoma	Bone
CRL-1547	MNNG/HOS Cl #5 [R-1059-D]	Homo sapiens		Osteosarcoma	Bone
CRL-2794	GFPu-1	Homo sapiens	Epithelialtransformed With Adenovirus 5 Dna		
CRL-2796	CCD-1141Sk	Homo sapiens	Fibroblast		
CRL-2797	MOVAS	Mus musculus	Immortalized With Sv40 Large T Antigen		Aorta/Smooth Muscle
CRL-10423	JM1	Homo sapiens	Lymphoblast	B Cell Lymphoma	
CRL-2799	MC-TGS17-51 [MC17-51, Mutatect]	Mus musculus		Fibrosarcoma	
CRL-8146	AHH-1	Homo sapiens	B Lymphocyte		
CRL-8147	MC/CAR-Z2 [derivative of MC/CAR (ATCC CRL-8083)]	Homo sapiens	B Lymphocyte	Plasmacytoma; Myeloma	
CRL-1550	Ca Ski	Homo sapiens		Epidermoid Carcinoma	Cervix; Derived From Metastatic Site: Small Intestine
CRL-1552	MOLT-3	Homo sapiens	T Lymphoblast	Acute Lymphoblastic Leukemia	Peripheral Blood
CRL-1554	BUD-8	Homo sapiens	Fibroblast		
CRL-1555	A-431	Homo sapiens		Epidermoid Carcinoma	Skin/Epidermis
CRL-9391	Swiss SFME (Serum Free Mouse Embryo)	Mus musculus	Astrocyte		
CRL-9392	BALB SFME Serum Free Mouse Embryo	Mus musculus	Astrocyte	Normal	Embryo
CRL-8155	WIL2-NS	Homo sapiens	B Lymphocyte		
CRL-1566	NULLI-SCC1	Mus musculus		Teratocarcinoma	
CRL-1568	3197-3 (3T3-MSV)	Mus musculus	Fibroblast	Sarcoma	
PCS-600-010	Primary Mammary Epithelial Cells; Normal, Human	Homo sapiens		Normal	Breast
CRL-1572	PA-1 [PA1]	Homo sapiens		Teratocarcinoma	Ovary; Derived From Metastatic Site: Ascites
CRL-1573	293 [HEK-293]	Homo sapiens	Embryonic		Embryonic Kidney
CRL-1579	C32TG [C32-r16TG]	Homo sapiens		Amelanotic Melanoma	Skin
CRL-11691	EML Cell Line, Clone 1	Mus musculus	Basophil		Bone Marrow
CRL-1580	P3X63Ag8.653	Mus musculus	B Lymphoblast	Plasmacytoma; Myeloma	
CRL-1582	MOLT-4	Homo sapiens	T Lymphoblast	Acute Lymphoblastic Leukemia	
CRL-1583	3A(tPA-30-1)	Homo sapiens	Sv40 Transformed		Placenta
CRL-1584	3A-sub E [post crisis of 3A(tPA-30-1)]	Homo sapiens	Sv40 Transformed		Placenta
CRL-1585	C32	Homo sapiens		Melanoma, Amelanotic	Skin
CRL-1594	C-4 I	Homo sapiens		Carcinoma	Cervix
CRL-1595	C-4 II	Homo sapiens		Carcinoma	Cervix
CRL-1596	Ramos (RA 1)	Homo sapiens	B Lymphocyte	Burkitt's Lymphoma (American)	
CRL-1597	P3X63Ag8U.1	Mus musculus	B Lymphoblast	Plasmacytoma; Myeloma	
CRL-1598	A-673	Homo sapiens		Ewing's Sarcoma	Muscle
CCL-250.1	SNU-C2A	Homo sapiens		Colorectal Carcinoma	Cecum
CCL-9.1	NCTC clone 1469 [derivative of NCTC 721]	Mus musculus		Normal	Liver
HB-225	N22	Mus musculus	Embryonic		
CRL-3209	EpH4 1424.1	Mus musculus	Epithelial	Breast Cancer	Breast Epithelium (Mammary Gland);
SCRC-1040.1	MEF (CF-1) IRR	Mus musculus	Fibroblast		Embryo
